seq_mp,entidad,id_entidad,municipio,nombre,sexo,partido,integrantes,categoria,descripcion,total_pob,hombres,mujeres,munid_sec,seq_cat,id_distrito,distrito,seccion,unidadterritotial,sede,sede_cat,seq_com,mrcp,seccion_sede,tipo_mrcp,id_mrcp,opinion_si,opinion_no,nulo,total_opiniones,lista_nominal,observaciones,recuento,fecha,seq_sec,tipo,tipo_cat,seq_dh,IDHclasif,IDHidh,IDHgdh,IDHgdh_cat,IDHtmi,IDHipca,IDHisal,IDHieduc,IDHiing,seq_dm,IDMporc_15ymas_analfabeta,IDMporc_15ymas_sinprim,IDMporc_ocu_viv_sindres,IDMporc_ocu_viv_sinel,IDMporc_ocu_viv_sinagua,IDMporc_ocu_viv_hacin,IDMporc_ocu_viv_pisotierra,IDMporc_loc_menor5k,IDMporc_pocu_2sm,IDMindice_marginacion,IDMgrado_marginacion,IDMgradomar_cat,IDMlugar_estatal,IDMlugar_nacional,seq_gin,gini,gin_ingreso,seq_rez,IR_pobtotal,IR_irs,IR_grz,IR_grz_cat,IR_lugar
2,OAXACA,20,ACATLAN DE PEREZ FIGUEROA,ADAN JOSE  MACIEL  SOSA ,H,COALICION,PANPRDPMC,0,COALICION ,45167.0,21980.0,23187.0,2,32,1,SAN JUAN BAUTISTA TUXTEPEC,33,10,SI,1,19.0,200033C01,33.0,C,1.0,167.0,2.0,1.0,170.0,1894.0,Actas de mesas receptoras,NO,2021-02-08 01:03:36,32,RURAL,1,2.0,1127.0,0.656,MEDIO,1.0,18.4,1529.8,0.858,0.485,0.679,2,14.39,34.41,5.4,2.21,14.05,37.87,8.75,70.58,65.34,0.339,A,3,359,854,2,0.43694,0.1406,2,45167,0.0667389999999999,Bajo,1,959
2,OAXACA,20,ACATLAN DE PEREZ FIGUEROA,ADAN JOSE  MACIEL  SOSA ,H,COALICION,PANPRDPMC,0,COALICION ,45167.0,21980.0,23187.0,2,33,1,SAN JUAN BAUTISTA TUXTEPEC,34,50,SI,1,20.0,200034B01,34.0,B,1.0,147.0,4.0,0.0,151.0,1410.0,Actas de mesas receptoras,NO,2021-02-08 01:02:59,33,RURAL,1,2.0,1127.0,0.656,MEDIO,1.0,18.4,1529.8,0.858,0.485,0.679,2,14.39,34.41,5.4,2.21,14.05,37.87,8.75,70.58,65.34,0.339,A,3,359,854,2,0.43694,0.1406,2,45167,0.0667389999999999,Bajo,1,959
2,OAXACA,20,ACATLAN DE PEREZ FIGUEROA,ADAN JOSE  MACIEL  SOSA ,H,COALICION,PANPRDPMC,0,COALICION ,45167.0,21980.0,23187.0,2,33,1,SAN JUAN BAUTISTA TUXTEPEC,34,50,SI,1,21.0,200034C01,34.0,C,1.0,185.0,3.0,1.0,189.0,1410.0,Actas de mesas receptoras,NO,2021-02-08 01:05:03,33,RURAL,1,2.0,1127.0,0.656,MEDIO,1.0,18.4,1529.8,0.858,0.485,0.679,2,14.39,34.41,5.4,2.21,14.05,37.87,8.75,70.58,65.34,0.339,A,3,359,854,2,0.43694,0.1406,2,45167,0.0667389999999999,Bajo,1,959
3,OAXACA,20,ANIMAS TRUJANO,CLAUDIO  VASQUEZ  SANCHEZ ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,4564.0,2170.0,2394.0,3,750,4,TLACOLULA DE MATAMOROS,35,75,NO,0,,,,,,,,,,,,,,750,URBANO,2,174.0,199.0,0.757,ALTO,2.0,17.5,2126.1,0.866,0.688,0.729,174,3.07,13.6,0.05,0.2,3.7,27.76,4.44,100.0,34.0,-0.946,B,1,550,2003,174,0.507619,0.117966,174,4564,-0.957886,Muy bajo,0,2123
3,OAXACA,20,ANIMAS TRUJANO,CLAUDIO  VASQUEZ  SANCHEZ ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,4564.0,2170.0,2394.0,3,751,4,TLACOLULA DE MATAMOROS,36,75,SI,1,532.0,200036B01,36.0,B,1.0,183.0,1.0,0.0,184.0,1668.0,Actas de mesas receptoras,NO,2021-01-08 21:32:22,751,URBANO,2,174.0,199.0,0.757,ALTO,2.0,17.5,2126.1,0.866,0.688,0.729,174,3.07,13.6,0.05,0.2,3.7,27.76,4.44,100.0,34.0,-0.946,B,1,550,2003,174,0.507619,0.117966,174,4564,-0.957886,Muy bajo,0,2123
3,OAXACA,20,ANIMAS TRUJANO,CLAUDIO  VASQUEZ  SANCHEZ ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,4564.0,2170.0,2394.0,3,751,4,TLACOLULA DE MATAMOROS,36,75,SI,1,533.0,200036C01,36.0,C,1.0,194.0,1.0,0.0,195.0,1667.0,Actas de mesas receptoras,NO,2021-01-08 21:33:07,751,URBANO,2,174.0,199.0,0.757,ALTO,2.0,17.5,2126.1,0.866,0.688,0.729,174,3.07,13.6,0.05,0.2,3.7,27.76,4.44,100.0,34.0,-0.946,B,1,550,2003,174,0.507619,0.117966,174,4564,-0.957886,Muy bajo,0,2123
4,OAXACA,20,ASUNCION CACALOTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,4,752,4,TLACOLULA DE MATAMOROS,39,10,SI,1,534.0,200039B01,39.0,B,1.0,67.0,2.0,1.0,70.0,1483.0,Actas de mesas receptoras,NO,2021-02-08 00:01:35,752,MIXTO,0,3.0,2115.0,0.561,MEDIO,1.0,35.0,494.6,0.717,0.484,0.509,3,25.27,39.41,0.79,3.26,6.02,33.48,24.03,100.0,65.53,0.906,A,3,209,441,3,0.372013,0.186465,3,2547,1.873466,Muy alto,4,138
4,OAXACA,20,ASUNCION CACALOTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,4,752,4,TLACOLULA DE MATAMOROS,39,10,SI,1,535.0,200039C01,39.0,C,1.0,84.0,5.0,3.0,92.0,1483.0,Actas de mesas receptoras,NO,2021-02-08 00:02:29,752,MIXTO,0,3.0,2115.0,0.561,MEDIO,1.0,35.0,494.6,0.717,0.484,0.509,3,25.27,39.41,0.79,3.26,6.02,33.48,24.03,100.0,65.53,0.906,A,3,209,441,3,0.372013,0.186465,3,2547,1.873466,Muy alto,4,138
4,OAXACA,20,ASUNCION CACALOTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,4,753,4,TLACOLULA DE MATAMOROS,40,10,NO,0,,,,,,,,,,,,,,753,RURAL,1,3.0,2115.0,0.561,MEDIO,1.0,35.0,494.6,0.717,0.484,0.509,3,25.27,39.41,0.79,3.26,6.02,33.48,24.03,100.0,65.53,0.906,A,3,209,441,3,0.372013,0.186465,3,2547,1.873466,Muy alto,4,138
4,OAXACA,20,ASUNCION CACALOTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,4,754,4,TLACOLULA DE MATAMOROS,41,10,NO,0,,,,,,,,,,,,,,754,RURAL,1,3.0,2115.0,0.561,MEDIO,1.0,35.0,494.6,0.717,0.484,0.509,3,25.27,39.41,0.79,3.26,6.02,33.48,24.03,100.0,65.53,0.906,A,3,209,441,3,0.372013,0.186465,3,2547,1.873466,Muy alto,4,138
5,OAXACA,20,ASUNCION CUYOTEPEJI,GALDINO EVERARDO  MORALES  FLORES ,H,COALICION,PANPRDPMC,0,COALICION ,1107.0,523.0,584.0,5,490,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,42,11,NO,0,,,,,,,,,,,,,,488,MIXTO,0,4.0,1221.0,0.65,MEDIO,1.0,17.6,1066.9,0.865,0.507,0.625,4,8.87,33.54,2.26,1.08,1.4,30.4,5.7,100.0,56.33,-0.165,M,2,475,1313,4,0.390778,0.130349,4,1107,-0.1580089999999999,Bajo,1,1180
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1573,7,CIUDAD IXTEPEC,43,53,NO,0,,,,,,,,,,,,,,1573,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1574,7,CIUDAD IXTEPEC,44,53,NO,0,,,,,,,,,,,,,,1574,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1575,7,CIUDAD IXTEPEC,45,53,NO,0,,,,,,,,,,,,,,1575,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1576,7,CIUDAD IXTEPEC,46,53,SI,1,1091.0,200046B01,46.0,B,1.0,208.0,1.0,0.0,209.0,1591.0,Actas de mesas receptoras,NO,2021-01-08 19:48:16,1576,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1576,7,CIUDAD IXTEPEC,46,53,SI,1,1092.0,200046C01,46.0,C,1.0,243.0,1.0,0.0,244.0,1591.0,Actas de mesas receptoras,NO,2021-01-08 19:48:55,1576,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1576,7,CIUDAD IXTEPEC,46,53,SI,1,1093.0,200046C02,46.0,C,2.0,260.0,3.0,0.0,263.0,1590.0,Actas de mesas receptoras,NO,2021-01-08 19:50:00,1576,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1577,7,CIUDAD IXTEPEC,47,53,NO,0,,,,,,,,,,,,,,1577,MIXTO,0,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1578,7,CIUDAD IXTEPEC,48,40,NO,0,,,,,,,,,,,,,,1578,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1579,7,CIUDAD IXTEPEC,49,40,SI,1,1094.0,200049B01,49.0,B,1.0,245.0,0.0,0.0,245.0,1365.0,Actas de mesas receptoras,NO,2021-01-08 21:02:53,1579,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1579,7,CIUDAD IXTEPEC,49,40,SI,1,1095.0,200049C01,49.0,C,1.0,257.0,0.0,0.0,257.0,1364.0,Actas de mesas receptoras,NO,2021-01-08 21:04:02,1579,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1579,7,CIUDAD IXTEPEC,49,40,SI,1,1096.0,200049C02,49.0,C,2.0,423.0,2.0,0.0,425.0,1364.0,Actas de mesas receptoras,NO,2021-01-08 21:03:26,1579,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1580,7,CIUDAD IXTEPEC,50,62,NO,0,,,,,,,,,,,,,,1580,MIXTO,0,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1581,7,CIUDAD IXTEPEC,51,62,SI,1,1097.0,200051B01,51.0,B,1.0,66.0,3.0,4.0,73.0,1304.0,Actas de mesas receptoras,NO,2021-01-08 21:35:22,1581,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1581,7,CIUDAD IXTEPEC,51,62,SI,1,1098.0,200051C01,51.0,C,1.0,50.0,0.0,1.0,51.0,1304.0,Actas de mesas receptoras,NO,2021-01-08 21:35:51,1581,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1582,7,CIUDAD IXTEPEC,52,62,NO,0,,,,,,,,,,,,,,1582,URBANO,2,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1583,7,CIUDAD IXTEPEC,53,75,NO,0,,,,,,,,,,,,,,1583,RURAL,1,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1584,7,CIUDAD IXTEPEC,54,75,SI,1,1099.0,200054B01,54.0,B,1.0,287.0,1.0,1.0,289.0,1485.0,Actas de mesas receptoras,NO,2021-01-08 21:37:29,1584,RURAL,1,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1584,7,CIUDAD IXTEPEC,54,75,SI,1,1100.0,200054C01,54.0,C,1.0,208.0,0.0,0.0,208.0,1485.0,Actas de mesas receptoras,NO,2021-01-08 21:38:02,1584,RURAL,1,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1585,7,CIUDAD IXTEPEC,55,75,NO,0,,,,,,,,,,,,,,1585,RURAL,1,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
6,OAXACA,20,ASUNCION IXTALTEPEC,OSCAR  TORAL  RIOS ,H,PVEM,,0,PARTIDO VERDE ECOLOGISTA DE MEXICO,15261.0,7550.0,7711.0,6,1586,7,CIUDAD IXTEPEC,56,75,NO,0,,,,,,,,,,,,,,1586,RURAL,1,5.0,448.0,0.722,ALTO,2.0,12.8,2117.1,0.906,0.57,0.728,5,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-0.516,B,1,513,1624,5,0.44593,0.151833,5,15261,-0.4949039999999999,Bajo,1,1542
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,225,2,TEOTITLAN DE FLORES MAGON,57,50,SI,1,175.0,200057B01,57.0,B,1.0,181.0,3.0,0.0,184.0,1713.0,Actas de mesas receptoras,NO,2021-02-08 00:56:37,225,MIXTO,0,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,225,2,TEOTITLAN DE FLORES MAGON,57,50,SI,1,176.0,200057C01,57.0,C,1.0,143.0,0.0,0.0,143.0,1712.0,Actas de mesas receptoras,NO,2021-02-08 00:58:01,225,MIXTO,0,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,226,2,TEOTITLAN DE FLORES MAGON,58,5,SI,1,177.0,200058B01,58.0,B,1.0,181.0,0.0,0.0,181.0,1818.0,Actas de mesas receptoras,NO,2021-02-08 00:44:20,226,URBANO,2,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,226,2,TEOTITLAN DE FLORES MAGON,58,5,SI,1,178.0,200058C01,58.0,C,1.0,157.0,0.0,2.0,159.0,1818.0,Actas de mesas receptoras,NO,2021-02-08 00:45:17,226,URBANO,2,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,227,2,TEOTITLAN DE FLORES MAGON,59,77,SI,1,179.0,200059B01,59.0,B,1.0,160.0,0.0,0.0,160.0,1175.0,Actas de paquetes de recuento,NO,2021-02-08 01:13:03,227,MIXTO,0,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,227,2,TEOTITLAN DE FLORES MAGON,59,77,SI,1,180.0,200059C01,59.0,C,1.0,142.0,0.0,0.0,142.0,1174.0,Actas de mesas receptoras,NO,2021-02-08 00:56:05,227,MIXTO,0,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,228,2,TEOTITLAN DE FLORES MAGON,60,8,SI,1,181.0,200060B01,60.0,B,1.0,202.0,2.0,0.0,204.0,1839.0,Actas de mesas receptoras,NO,2021-02-08 00:43:41,228,MIXTO,0,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,228,2,TEOTITLAN DE FLORES MAGON,60,8,SI,1,182.0,200060C01,60.0,C,1.0,190.0,3.0,1.0,194.0,1838.0,Actas de mesas receptoras,NO,2021-02-08 00:44:47,228,MIXTO,0,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,229,2,TEOTITLAN DE FLORES MAGON,61,14,NO,0,,,,,,,,,,,,,,229,RURAL,1,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,230,2,TEOTITLAN DE FLORES MAGON,62,5,NO,0,,,,,,,,,,,,,,230,RURAL,1,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,231,2,TEOTITLAN DE FLORES MAGON,63,8,NO,0,,,,,,,,,,,,,,231,RURAL,1,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
7,OAXACA,20,ASUNCION NOCHIXTLAN,LIZBETH  VICTORIA  HUERTA,M,COALICION,PTMORENAPES,2,COALICION ,20464.0,9577.0,10887.0,7,491,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,64,5,NO,0,,,,,,,,,,,,,,489,RURAL,1,6.0,458.0,0.721,ALTO,2.0,20.2,2052.8,0.842,0.615,0.724,6,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-0.213,M,2,484,1359,6,0.438863,0.134317,6,20464,-0.0504849999999999,Bajo,1,1070
